caption	image
Germanier fw23 The clothes are made of a combination of feather material and lace, with the feather material being pink and the lace being white.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/germanieraw230024-bded475dfd739f2a50ac.jpg
Germanier fw23 The clothes are made of feather material and are purple and black in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/germanieraw230025-539eae1bd1ac684c8a31.jpg
Germanier fw23 The outfit consists of a black jacket, a white shirt, and a black tie, all made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/germanieraw230026-f3d8bb7ec1e615366f2d.jpg
Germanier fw23 The woman is wearing a dress made of a material that resembles a flower, and it is purple in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/germanieraw230027-611b773ab48d345876dc.jpg
Germanier fw23 The woman is wearing a dress made of feathers, which is a unique and eye-catching material, and the dress is purple in	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/germanieraw230028-6aab8a39a7cd2b967579.jpg
Germanier fw23 The woman is wearing a black dress with a silver belt, and the dress is made of sequins.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/germanieraw230030-0efdceb1f3e7962260b5.jpg
Germanier fw23 The dress is made of clear plastic and is green and white in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/germanieraw230031-7139c61b6aa33b98ebce.jpg
Germanier fw23 The clothes are made of materials like feathers and sequins, and they are predominantly pink and purple in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/germanieraw230032-0afa43a282346b5a3a2b.jpg
Germanier fw23 The woman is wearing a black dress with a green tie, and her hair is styled in a unique manner.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/germanieraw230033-8644d93ffd85e029a992.jpg
Dundas fw23 The woman is wearing a blue coat, which is made of leather, and a matching blue dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230001-bb440adba16da9d24ff2.JPG
Dundas fw23 The woman is wearing a brown coat, which is made of wool, and a purple dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230002-b7b1cbe2d34ef5eeb5c2.JPG
Dundas fw23 The man is wearing a brown coat, which is made of velvet, and a matching brown tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230003-f4fbe4f786ef1c73413c.JPG
Dundas fw23 The woman is wearing a brown jacket, a black shirt, and a brown skirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230004-105734088451f5d2f1d8.JPG
Dundas fw23 The man is wearing a suit made of wool, which is a natural fiber, and a tie made of silk, which is a	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230005-c6260fb29111cad813b2.JPG
Dundas fw23 The woman is wearing a brown jacket, a brown skirt, and brown boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230006-bf0fec53d2f92496304a.JPG
Dundas fw23 The woman is wearing a brown dress and a brown jacket, which are made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230007-28cc23bc9abc1231ed04.JPG
Dundas fw23 The woman is wearing a dress made of a brown material, and she is also wearing a brown coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230008-39837fafa3737d53e890.JPG
Dundas fw23 The woman is wearing a brown dress, which is made of leather, and she is also wearing a black jacket.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230009-3097d509039bd5e0644b.JPG
Dundas fw23 The woman is wearing a purple dress and black boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230010-b474f45517063a02565f.JPG
Dundas fw23 The woman is wearing a black dress, which is made of silk, and she is also wearing black boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230011-3eacc783d89d560e5c45.JPG
Dundas fw23 The woman is wearing a black coat, which is made of wool, and she is also wearing a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230012-a1f9e6a0efeb82263a12.JPG
Dundas fw23 The woman is wearing a green dress and a black coat, which is made of velvet.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230013-cb54db98ea672a1e2195.JPG
Dundas fw23 The woman is wearing a brown coat, which is made of wool, and a matching brown skirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230014-a2ad3265bbb52b352c4a.JPG
Dundas fw23 The woman is wearing a dress made of a material that appears to be a mix of denim and purple, and the dress is blue in	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230015-69008a5927e82d1df2da.JPG
Dundas fw23 The woman is wearing a brown dress and a brown belt, which are made of a material called linen.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230016-8eb7ba96ac5637875615.JPG
Dundas fw23 The woman is wearing a blue jacket and a fur coat, which are both made of wool.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230017-1e0244c85dc3511f32fb.JPG
Dundas fw23 The woman is wearing a purple dress and a lace shawl, which are both made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230018-3ac0188488ffc22077a6.JPG
Dundas fw23 The woman is wearing a blue dress and a turquoise coat, which are made of wool.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230019-eb7b2f4cf76e5b9b5827.JPG
Dundas fw23 The woman is wearing a dress made of a material that appears to be silk, and it is green in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dun0486-19f8ed30.jpg
Dundas fw23 The woman is wearing a blue coat, which is made of wool, and a matching blue dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230021-32e9dd383300a8e560e0.JPG
Dundas fw23 The woman is wearing a black dress with a mesh top and a purple skirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230022-cb4ec9bb262bda5b1a62.JPG
Dundas fw23 The woman is wearing a white coat, which is made of leather, and she is also wearing black gloves.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230023-576192df3b62a63be00c.JPG
Dundas fw23 The woman is wearing a white dress, which is made of silk, and she is also wearing a white coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230024-59624502e3ceb89b4764.JPG
Dundas fw23 The woman is wearing a black fur coat, a black dress, and black tights.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230025-846f66afc6f987805fcb.JPG
Dundas fw23 The woman is wearing a white suit, which is made of silk, and she is also wearing a white tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230026-c72c1f44548af5a336b8.JPG
Dundas fw23 The woman is wearing a black dress and a purple coat, which are both made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230027-22ab4c50bbe44a834ee9.JPG
Dundas fw23 The woman is wearing a white coat, which is made of wool, and she is also wearing a white dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230028-c721e8f66f144577dbac.JPG
Dundas fw23 The woman is wearing a blue dress, which is made of silk, and she is also wearing a purple coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230029-cf133382e9b3226ef0d9.JPG
Dundas fw23 The woman is wearing a dress made of a sheer material, which allows for a see-through appearance, and the dress is brown in color	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230030-b5801cca67c62415bcc8.JPG
Dundas fw23 The woman is wearing a dress made of silk, which is a natural fiber, and it is blue in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230031-9743b54b150813fd1fd2.JPG
Dundas fw23 The woman is wearing a blue dress and a coat, which are made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230032-4b6b5243a18ad33fb546.JPG
Dundas fw23 The woman is wearing a dress made of silk, which is a lightweight and luxurious fabric, and the dress is brown in color	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230033-bff3fdac9c3a9f888592.JPG
Dundas fw23 The woman is wearing a dress made of a shiny, metallic material, and it is blue in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230034-3bf876938e2f0be52e90.JPG
Dundas fw23 The woman is wearing a black dress with a fur collar, which is made of leather, and she is also wearing a black coat	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230035-11985fc81f127052ef56.JPG
Dundas fw23 The woman is wearing a dress made of sequins, which is a type of fabric with small, reflective pieces sewn onto it, and	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230036-92814db8488b2d28adfa.JPG
Dundas fw23 The woman is wearing a brown jacket, a brown vest, and a brown hat, all made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230037-adf1eb2b4091532013fd.JPG
Dundas fw23 The woman is wearing a dress made of silk, which is a lightweight and luxurious fabric, and the dress is red in color	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230038-53b83a68592bdc837b7f.JPG
Dundas fw23 The woman is wearing a black coat, a purple dress, and a fur coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230039-2f6e861b6f1abefa1754.JPG
Dundas fw23 The woman is wearing a green dress, which is made of silk, and she is also wearing a green shawl.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230040-7ba1412550c4547988f2.JPG
Dundas fw23 The woman is wearing a black dress with a fur collar, which is made of fur, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230041-7e91549cd1021a570f72.JPG
Dundas fw23 The woman is wearing a black dress, which is made of silk, and she is also wearing a black cape.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230042-e330d4e16b3c63703b29.JPG
Dundas fw23 The woman is wearing a black dress with a fur collar, which is made of leather, and she is also wearing black boots	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230043-c2bb312c69760b2ec55c.JPG
Dundas fw23 The woman is wearing a black coat, which is made of leather, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230044-dbc13541b7685f620a8b.JPG
Dundas fw23 The woman is wearing a black dress, which is made of leather, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230045-b4c130938f3701132aa5.JPG
Dundas fw23 The woman is wearing a dress made of a material that resembles fish scales, and it is blue in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230046-0e9d19aa44edd26582ad.JPG
Dundas fw23 The woman is wearing a dress made of fur, which is a unique and luxurious material, and the dress is purple in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230047-76b2b44c34478f849a7a.JPG
Dundas fw23 The woman is wearing a dress made of purple material, and it is decorated with gold accents.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230048-06d1669ea324fbdc2e6d.JPG
Dundas fw23 The clothes are made of black materials, and the woman is wearing a black jacket and black pants.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230049-c845f101f22cd2ddde9b.JPG
Dundas fw23 The clothes are made of silk, which is a lightweight and luxurious fabric, and they are predominantly pink in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230050-b9a816a4d96982202148.JPG
Dundas fw23 The woman is wearing a dress made of gold material, and she is also wearing a gold shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230051-b289f5b916d448a998f1.JPG
Dundas fw23 The woman is wearing a brown dress with a black cape, which is made of a shiny material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230052-ddff907477b61b110f98.JPG
Dundas fw23 The woman is wearing a dress made of a lightweight, flowing material, and it is blue in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/dundasaw230053-48a2389acf5e123209ad.JPG
AZFactory fw23 The woman is wearing a green dress, which is made of silk, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/azfactoryaw230001-594fa719f740fc8cff95.jpg
AZFactory fw23 The woman is wearing a blue and brown dress, which is made of a wool material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/azfactoryaw230002-9126ae8b84b6f8c12c73.jpg
AZFactory fw23 The clothes in the image are made of materials like silk and linen, and they come in various colors, including white, black, and blue	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/azfactoryaw230003-9dbe4d670f99b079f4da.jpg
AZFactory fw23 The woman is wearing a white dress and a brown belt, which are made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/azfactoryaw230004-e3afb23e384968a3dd4f.jpg
AZFactory fw23 The man is wearing a black coat, which is made of wool, and a matching hat. The coat is designed with a pattern of white	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/azfactoryaw230005-8a70447045c7a35788be.jpg
AZFactory fw23 The woman is wearing a blue dress and a brown belt, which are made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/azfactoryaw230006-f4b2cb9524dcbb34b117.jpg
